"Brand","Model","Model_year","Mileage","Horsepower","Accident","Price"
"GMC","Yukon XL Denali",2017,124000,420,1,32000
"Volkswagen","Passat 2.0T SE",2020,49400,174,0,20900
"Porsche","911 Carrera",2020,11256,379,0,124900
"Chevrolet","Corvette Stingray w/1LT",2021,13700,490,0,75000
"Land","Rover Range Rover HSE",2011,174678,230,0,9500
"Lexus","RX 450h F Sport Handling",2022,1600,308,0,59000
"Toyota","Tacoma PreRunner",2008,160000,236,1,17000
"Toyota","Mirai Base",2016,40000,151,0,9500
"Ford","Explorer Sport Trac XLT",2007,228000,292,1,3850
"Mercedes-Benz","C-Class C 300 Luxury",2015,102000,241,0,17000
"Cadillac","SRX Standard",2016,48000,308,1,24995
"Chrysler","Town & Country Touring-L",2012,163500,283,0,5949
"Porsche","911 Carrera",2023,1500,379,0,149000
"Ford","F-350 Lariat",2018,66281,450,0,63500
"Ford","Mustang Mach-E Select",2021,18000,266,0,39499
"Ford","F-150 XL",2014,27300,365,0,21500
"Mercedes-Benz","AMG G AMG G 63 4MATIC",2016,32936,563,1,90000
"BMW","M4 Base",2017,30450,425,0,52999
"Jeep","Wrangler Sport",2017,38200,285,0,29500
"Chevrolet","Silverado 1500 LS",2003,110000,270,0,8900
"MINI","Hardtop Cooper",2014,19700,189,0,13500
"Honda","Element EX",2008,192000,166,1,11000
"Porsche","911 Carrera 4S",2017,26000,420,0,116911
"Subaru","Impreza Outback Sport Wagon",2008,98313,170,0,7495
"Cadillac","XT5 Premium Luxury",2021,66500,310,0,28500
"Kia","Seltos S",2021,16100,146,0,25500
"GMC","Yukon SLE",2016,83858,355,1,27633
"Mercedes-Benz","GLE 350 Base 4MATIC",2020,24108,255,0,56000
"Subaru","Impreza 2.0i Premium",2017,160000,152,1,7750
"INFINITI","QX80 Base",2017,121525,400,1,28500
"Kia","Telluride S",2023,6423,291,0,42500
"Pontiac","Solstice Base",2007,62310,177,0,12900
"Ford","Transit-350 Base",2015,112000,310,1,29500
"Hyundai","Genesis Coupe 3.8 Grand Touring",2013,60000,344,0,16500
"Dodge","Dart SE",2013,153250,160,0,4399
"Jeep","Wrangler Unlimited Sahara",2019,57000,285,0,39900
"Chevrolet","Tahoe LTZ",2011,140401,320,1,16000
"Ford","F-150 Tremor",2023,5500,400,0,70000
"Chevrolet","Corvette Stingray w/2LT",2022,2010,490,0,89000
"Tesla","Model 3 Long Range",2018,24360,271,0,31500
"Audi","A4 2.0T Premium",2013,96800,211,1,11000
"Cadillac","CTS Performance",2014,34988,318,0,21500
"Nissan","Frontier SV",2012,65750,261,1,15995
"Lincoln","MKT Base",2016,140200,303,0,10500
"Nissan","Xterra S",2008,227010,261,0,3850
"Ford","F-150 Lariat SuperCrew",2004,271000,300,1,9500
"Porsche","911 Turbo",2022,13800,572,0,234000
"Dodge","Ram 2500 Quad Cab",2001,171079,245,0,27500
"Audi","S4 3.0T Premium Plus",2014,102370,333,0,21373
"Lamborghini","Gallardo LP570-4 Superleggera",2011,16000,562,0,229000
"Mercedes-Benz","C-Class C 250 Luxury",2012,122000,201,0,15000
"FIAT","500X Trekking Plus",2016,48500,180,0,15999
"Ford","F-150 XLT",2018,53500,325,1,31500
"Ford","F-250 XL Crew Cab Super Duty",2004,315000,325,0,9200
"Ford","E350 Super Duty Base",2006,158000,305,1,8500
"Kia","Sorento SXL",2019,43850,290,1,30000
"Mercedes-Benz","C-Class C 300 4MATIC Sport",2015,73500,241,0,19000
"Nissan","Altima 2.5 SL",2014,153350,182,1,9000
"Volkswagen","Tiguan 2.0T SEL Premium R-Line",2019,74000,184,0,25500
"BMW","328 i xDrive",2013,52000,240,0,17500
"Audi","Q4 e-tron 50 Premium Plus",2022,250,295,0,52000
"Nissan","Pathfinder S",2017,145000,284,1,8500
"Subaru","Ascent Touring 7-Passenger",2020,40971,260,0,32500
"Ford","E350 Super Duty XLT",2010,248000,255,1,14000
"BMW","M3 CS",2018,38000,453,0,60500
"Acura","TLX V6 Advance",2016,128000,290,0,19500
"Jeep","Wrangler SE",1999,137790,120,0,12000
"Ford","Edge Sport",2016,92000,315,0,19995
"Porsche","911 Carrera Cabriolet",2001,21450,300,0,36000
"Pontiac","G8 GT",2009,81327,355,0,17500
"Mercedes-Benz","E-Class E 350",2021,72836,255,0,41000
"Jeep","Commander Sport",2007,161900,235,1,4800
"Audi","A5 45 S line Premium Plus",2022,24500,261,0,47000
"BMW","M550 i xDrive",2018,14993,456,0,44900
"Volkswagen","Jetta 1.4T R-Line",2019,96000,147,1,14980
"Porsche","Taycan 4S",2022,7900,482,0,108000
"Cadillac","CTS 2.0L Turbo Luxury",2019,35566,265,1,26000
"Lexus","IS-F Base",2008,113000,416,1,34000
"Ford","Explorer XLT",2022,20678,300,0,46000
"Porsche","911 Turbo Cabriolet",2008,10900,480,0,129000
"Buick","LaCrosse Leather",2012,19079,182,0,15995
"Mazda","RX-8 Sport",2008,155500,212,1,6800
"Ford","Mustang GT Premium",2019,35500,460,0,32300
"Ford","Ranger Edge SuperCab",2004,110000,148,1,8500
"Volkswagen","Golf GTI 2.0T SE w/Performance Package 4-Door",2016,59250,220,0,18999
"Hummer","H2 Base",2008,155000,393,1,37000
"BMW","X5 sDrive35i",2017,39250,300,0,28900
"Hyundai","Accent GLS",2014,127941,138,0,7500
"RAM","1500 Big Horn",2014,124000,395,0,24850
"Ford","Bronco Heritage Edition Advanced",2023,1500,275,0,60000
"MINI","Countryman Cooper S ALL4",2014,70700,181,0,15750
"Cadillac","Escalade Premium",2013,113395,403,1,18800
"Toyota","4Runner Limited",2014,65000,270,0,27999
"Audi","A8 L 55",2019,23350,335,0,48000
"Lexus","ES 350 Base",2019,39000,302,1,34000
"FIAT","500 Sport",2015,47800,101,1,11500
"Ford","Maverick XLT",2022,52000,191,0,28000
"Ford","Mustang GT",2006,16000,300,0,22000
"Jeep","Grand Cherokee Limited",2015,157000,290,0,17000
"Ford","Mustang Mach-E GT",2023,9095,480,0,59000
"Jeep","Compass Sport",2010,179700,172,1,4500
"Lexus","LS 430 Base",2006,170000,278,0,7500
"BMW","X5 xDrive50i",2011,110000,400,1,12000
"Porsche","911 Carrera",2016,22500,350,0,78000
"Ford","Focus ST Base",2013,20800,252,0,19795
"Lexus","ES 300h Base",2018,100868,200,1,23400
"Volkswagen","CC Sport",2012,131986,200,1,9000
"Volkswagen","Golf SportWagen TSI S 4-Door",2016,127770,170,0,13800
"Porsche","911 Carrera S",2013,56985,400,0,65900
"Toyota","Prius Plug-in Base",2014,106000,134,1,11800
"Ford","F-250 XLT",2019,92671,450,1,50000
"Mercedes-Benz","S-Class S 560 4MATIC",2019,49500,463,0,55900
"Porsche","911 Carrera",2020,16741,379,0,112500
"Ford","Mustang GT",2011,133504,412,0,23500
"Jeep","Wrangler X",2005,162482,190,0,11000
"Lincoln","LS V8",2002,42000,252,1,11000
"Ford","F-150 Lightning LARIAT",2022,470,563,0,71900
"Mercedes-Benz","C-Class C55 AMG Sport",2006,98300,362,1,15900
"BMW","335 i xDrive",2013,82849,300,0,19999
"Porsche","911 Carrera 4S Cabriolet",2009,25500,385,0,79995
"Kia","Forte LXS",2020,53452,147,1,16995
"Chevrolet","Corvette Base",2004,40011,350,0,23500
"Hyundai","Santa Fe Sport 2.0L Turbo",2018,45800,240,1,20900
"Kia","Sorento SX Prestige",2023,11100,281,0,40200
"Ford","F-250 XL",2020,36000,385,0,44000
"BMW","X5 xDrive35i",2013,69750,300,1,15999
"Mercedes-Benz","C-Class C 300 4MATIC",2021,19162,255,0,38500
"Ford","Explorer XLT",2020,17000,300,1,21000
"Audi","A6 55 Premium",2019,10832,335,0,42500
"Toyota","Matrix XR",2004,173452,130,1,4000
"Ford","F-150 Lariat",2022,28000,400,0,53500
"Audi","Q8 3.0T Premium",2019,51984,335,0,44870
"Chevrolet","Corvette Stingray w/2LT",2020,8974,490,1,79900
"Scion","tC Anniversary Edition",2014,99999,179,0,10998
"Mercedes-Benz","C-Class C 300",2017,59400,241,1,21000
"Ford","Mustang GT",2018,53782,460,1,29950
"Ford","Taurus SHO",2011,160000,365,0,4700
"Chevrolet","Tahoe LTZ",2015,500,355,1,37000
"Dodge","Grand Caravan SE",2018,64000,283,0,35000
"Hyundai","Elantra HEV Limited",2021,28600,139,0,23999
"GMC","Canyon Denali",2019,26339,308,1,36750
"Subaru","Impreza WRX",2008,148740,224,1,14500
"GMC","Sierra 2500 Denali",2021,16919,445,1,73000
"Chevrolet","Tahoe LS",2005,170000,285,1,9000
"Mercedes-Benz","SL-Class SL 550",2013,130000,429,1,26900
"Ford","Escape PHEV SE",2022,1889,221,0,32850
"Ford","F-150 XLT",2016,71000,385,1,24350
"Lexus","NX 200t Base",2016,83400,235,1,22495
"Cadillac","XT5 Base",2019,74414,310,0,26000
"Ford","Mustang Shelby GT500",2010,29816,540,0,38000
"Ford","F-250 Lariat",2015,68749,440,0,45000
"BMW","325 i",2005,190395,184,0,5000
"Lamborghini","Huracan LP610-4",2015,34152,602,0,185500
"Toyota","Camry XLE",2007,98528,158,1,7450
"BMW","335 i",2011,91500,300,1,13599
"Chevrolet","Camaro 1SS",2017,50850,455,0,37000
"Mazda","MX-5 Miata Base",1999,130000,140,1,9000
"Toyota","Tundra SR5 Double Cab",2005,199400,282,1,8500
"RAM","2500 Powerwagon",2013,84220,383,1,26500
"Mercedes-Benz","S-Class S 550 4MATIC",2016,67280,449,0,41999
"Toyota","Tundra Platinum",2018,66000,381,0,51000
"Cadillac","Escalade Luxury",2018,53450,420,0,49999
"Volkswagen","Golf Alltrack TSI SE",2018,63277,170,0,20900
"Nissan","Altima 2.5 S",2020,30900,182,0,21000
"Ford","F-150 Platinum",2015,85000,365,0,31000
"Toyota","RAV4 SE",2016,108130,176,0,18500
"Toyota","4Runner TRD Sport",2023,11400,270,0,46000
"Mercedes-Benz","GL-Class GL 450 4MATIC",2013,63300,362,0,22800
"Tesla","Model Y Performance",2020,27500,455,0,44000
"BMW","X5 xDrive 35i Sport Activity",2012,122600,300,1,12900
"Dodge","Charger Base",2006,145565,250,1,4500
"Ford","Transit-250 Base",2016,66500,310,0,27000
"BMW","330 i xDrive",2017,75000,248,0,20000
"BMW","X5 M Base",2013,67000,555,1,24500
"Audi","Q5 2.0T Premium Plus",2019,24500,248,0,31000
"Audi","S5 3.0T Prestige",2013,37500,333,0,26000
"Nissan","GT-R Premium",2013,101000,545,0,59000
"Tesla","Model 3 Long Range",2020,25000,425,0,49995
"Toyota","Camry Solara SLE V6",2000,245000,200,1,2500
"Buick","Cascada Base",2016,103814,200,1,14995
"Toyota","4Runner Venture",2021,27000,270,0,48500
"BMW","535 i xDrive",2011,100780,300,1,12000
"Tesla","Model S 100D",2018,65000,518,0,41000
"Lexus","GX 460 Base",2012,167000,301,1,19470
"Chevrolet","Trailblazer SS",2008,161000,390,1,17000
"Subaru","Impreza WRX",2005,90200,227,0,12499
"Volkswagen","Passat 2.5 SE",2012,159870,170,1,9750
"Audi","Q5 40 Premium",2022,14550,201,0,41500
"INFINITI","Q60 3.0t Red Sport 400",2018,38000,400,0,32000
"Chevrolet","Camaro Z28",2002,35515,310,1,21000
"Mercedes-Benz","SL-Class SL550 Roadster",2008,33300,382,0,34500
"Mercedes-Benz","C-Class C 300 4MATIC",2016,90189,241,1,17995
"Mercedes-Benz","SLK-Class SLK320",2001,59500,215,0,6500
"Ford","Transit-350 XL",2017,134000,310,0,26500
"Buick","Enclave Premium",2014,86281,288,0,18900
"Porsche","Cayenne AWD",2020,34580,335,0,56000
"Hyundai","Santa Fe SE",2007,145000,242,1,4200
"Tesla","Model X Performance",2020,25535,778,0,68969
"Jeep","Wrangler Unlimited Sport",2016,67499,285,0,27500
"Toyota","4Runner Sport",2004,220450,245,0,8550
"Chevrolet","Silverado 1500 2LT",2018,20200,355,1,42950
"Jaguar","XK8 Base",2000,40000,290,0,15400
"Mercedes-Benz","GLA-Class GLA 45 AMG",2015,80300,355,1,22000
"BMW","330 i xDrive",2017,63150,248,0,21500
"Volkswagen","Atlas 3.6L SE w/Technology",2018,48210,276,0,24999
"Nissan","Juke SL",2012,115359,188,0,9950
"Subaru","Impreza 2.0i Premium",2018,90601,152,0,26000
"BMW","M5 Base",2000,132200,400,0,26900
"Mercedes-Benz","Sprinter 2500 Standard Roof",2023,4000,211,0,65000
"Volkswagen","Beetle 2.0T Final Edition SE",2019,32000,174,0,32750
"MINI","Countryman Cooper S ALL4",2016,95070,181,0,12750
"Nissan","Rogue SL",2017,148000,170,0,13000
"Lexus","CT 200h Premium",2014,125519,134,1,16000
"INFINITI","G37 x",2013,90000,328,0,14500
"Audi","A6 2.0T Sport",2018,49650,252,1,23750
"Nissan","Altima 2.5 S",2015,149800,182,1,11600
"Ford","Transit Connect XLT",2016,111700,169,0,15500
"Mercedes-Benz","S-Class S 550 4MATIC",2016,72784,449,0,34900
"Cadillac","Escalade Base",2007,150000,403,0,9999
"Ford","Transit Connect XLT",2012,140450,136,1,8500
"Lexus","IS 250 Base",2010,132700,204,1,10700
"Dodge","Durango GT",2020,49000,295,0,40000
"Chevrolet","Corvette Stingray w/2LT",2023,2058,490,0,101999
"Jeep","Wrangler Unlimited Sahara",2019,23442,285,0,44500
"INFINITI","QX60 Base",2016,91239,265,0,17500
"Porsche","911 Carrera",2022,2950,379,0,131000
"BMW","M240 i xDrive",2022,2010,382,0,55000
"Toyota","Prius Two",2014,80354,134,1,13310
"Ford","Expedition Max XLT",2018,105674,375,0,34995
"Toyota","Tundra Grade",2013,92700,310,1,20800
"Ford","Edge Titanium",2016,101387,245,1,16000
"Audi","Q7 55 Prestige",2019,41000,329,0,39900
"Chrysler","Town & Country Touring-L",2013,115872,283,0,9500
"Chevrolet","Cruze LS",2011,135603,136,0,7000
"Ford","F-150 Lariat",2020,26540,375,0,46995
"Jaguar","XF Premium",2011,35134,385,1,12400
"Jeep","Wrangler Unlimited Rubicon",2020,49990,270,0,53000
"Ford","F-250 Lariat",2011,153818,400,1,29800
"Jaguar","F-PACE 35t Premium",2017,58060,340,1,26000
"Porsche","911 Carrera S",2015,36000,400,0,84999
"Ford","Bronco Badlands Advanced",2022,17000,315,0,69999
"Suzuki","SX4 Base",2013,99982,150,1,6900
"Ford","EcoSport SES",2019,106000,166,1,12000
"Honda","Civic EX",2014,82500,143,0,15000
"Mercedes-Benz","Sprinter 2500 Standard Roof",2018,41500,188,0,61000
"BMW","X3 xDrive28i",2015,92984,240,1,17000
"Nissan","Murano SL",2007,120000,240,0,6750
"Chevrolet","Corvette Stingray",2015,25548,455,0,49000
"Ford","F-150 Lariat",2018,65441,325,0,38000
"Toyota","Sequoia SR5",2010,154860,310,0,17900
"BMW","M8 Gran Coupe Competition",2022,21057,617,0,99800
"Lexus","CT 200h Base",2016,39750,134,0,21995
"Chevrolet","Impala 2LZ",2018,71312,305,0,17899
"Porsche","911 Carrera",2015,43500,350,0,66500
"BMW","X6 xDrive40i",2020,34000,335,0,59335
"Subaru","Ascent Touring 7-Passenger",2021,32250,260,1,36000
"Volkswagen","Routan SE",2011,194000,283,1,3500
"Mercedes-Benz","AMG GLS 63 4MATIC",2023,2000,603,0,175000
"Mercedes-Benz","E-Class E 300 4MATIC",2018,53705,241,1,25900
"Audi","S4 3.0T Premium Plus",2022,10900,349,0,53900
"Ford","F-150 Raptor",2020,33000,450,0,62999
"BMW","X3 xDrive30i",2020,43000,248,1,40000
